14,0,"Opening photoshop takes FOooooooRRREVER, as do all programs that do not begin with an 'i'."
4,0,"The free upgrade to Mountain###Lion FAILED."
5,0,"It tried to boot up and the screen just flashed over and over and over again."
9,0,"I can't believe people like these computers."
9,0,"Now that they are not virus free (...l) I see absolutely no benefit to Apple###products as they are slower, more expensive, and do not last as long."
3,0,"HP was NO help."
18,0,"The lettering wore off the keys, so you better be able to type blind."
8,0,"The battery lasted 12 months, then pffft.....gone."
3,0,"The disks I made wouldn't work.....HP support stated &quot;we're a hardware company, not a software company.&quot;"
9,0,"Then there was a power###cord recall....HP never notified us.....and we did register......never again."
9,0,"I don't have the inclination or time to devote to a companies tech support, search functions, or hold times.....dropped the HP and never looked back."
4,1,"I can tweet and use Facebook from the sidebar which is really nice."
4,1,"I also like I have the option to push calendars, photos, and contacts to an iPad, iPod###Touch, or iPhone (if I had any of those)."
14,0,"The only thing I have had trouble with so far is transferring music to iTunes which I would have liked to do though &amp;#34;Home Sharing&amp;#34; (I used iTunes on a computer separate from my Linux computer) but I could not figure that out."
14,0,"I just ended up using my iPod to transfer my iTunes music and I re-downloaded my Amazon music (losing my ratings)."
11,0,"Received this item and everything is great except that my touchpad is reversed."
11,0,"To go left I have to go right and vice versa and to go up I have to go down."
11,0,"When I attach a mouse it's fine but the touchpad is really annoying."
11,0,"I went through the settings and there isn't a way to fix it."
11,0,"It's a great laptop, but right now it's annoying to use the touchpad."
